# iteration error 
  0,0.133615 
  1,0.0611983 
  2,0.0548496 
  3,0.0524778 
  4,0.0513531 
  5,0.0507355 
  6,0.0503466 
  7,0.050072 
  8,0.04986 
  9,0.0496857 
  10,0.0495358 
  11,0.0494027 
  12,0.0492819 
  13,0.0491706 
  14,0.0490668 
  15,0.0489691 
  16,0.0488767 
  17,0.0487889 
  18,0.048705 
  19,0.0486249 
  20,0.048548 
  21,0.0484741 
  22,0.0484031 
  23,0.0483347 
  24,0.0482688 
  25,0.0482052 
  26,0.0481438 
  27,0.0480844 
  28,0.048027 
  29,0.0479715 
  30,0.0479177 
  31,0.0478657 
  32,0.0478152 
  33,0.0477663 
  34,0.0477188 
  35,0.0476727 
  36,0.0476279 
  37,0.0475844 
  38,0.0475422 
  39,0.0475011 
  40,0.0474611 
  41,0.0474222 
  42,0.0473843 
  43,0.0473474 
  44,0.0473115 
  45,0.0472764 
  46,0.0472423 
  47,0.0472089 
  48,0.0471764 
  49,0.0471446 
  50,0.0471136 
  51,0.0470833 
  52,0.0470537 
  53,0.0470248 
  54,0.0469965 
  55,0.0469688 
  56,0.0469417 
  57,0.0469152 
  58,0.0468892 
  59,0.0468638 
  60,0.0468389 
  61,0.0468145 
  62,0.0467906 
  63,0.0467671 
  64,0.0467441 
  65,0.0467215 
  66,0.0466994 
  67,0.0466777 
  68,0.0466563 
  69,0.0466354 
  70,0.0466148 
  71,0.0465946 
  72,0.0465748 
  73,0.0465553 
  74,0.0465361 
  75,0.0465172 
  76,0.0464987 
  77,0.0464804 
  78,0.0464625 
  79,0.0464449 
  80,0.0464275 
  81,0.0464104 
  82,0.0463936 
  83,0.046377 
  84,0.0463607 
  85,0.0463446 
  86,0.0463288 
  87,0.0463132 
  88,0.0462979 
  89,0.0462828 
  90,0.0462678 
  91,0.0462532 
  92,0.0462387 
  93,0.0462244 
  94,0.0462103 
  95,0.0461964 
  96,0.0461827 
  97,0.0461692 
  98,0.0461559 
  99,0.0461428 
  100,0.0461298 
  101,0.046117 
  102,0.0461044 
  103,0.0460919 
  104,0.0460796 
  105,0.0460675 
  106,0.0460555 
  107,0.0460437 
  108,0.046032 
  109,0.0460205 
  110,0.0460091 
  111,0.0459978 
  112,0.0459867 
  113,0.0459758 
  114,0.0459649 
  115,0.0459542 
  116,0.0459437 
  117,0.0459332 
  118,0.0459229 
  119,0.0459127 
  120,0.0459026 
  121,0.0458927 
  122,0.0458828 
  123,0.0458731 
  124,0.0458635 
  125,0.045854 
  126,0.0458446 
  127,0.0458354 
  128,0.0458262 
  129,0.0458171 
  130,0.0458082 
  131,0.0457993 
  132,0.0457906 
  133,0.0457819 
  134,0.0457733 
  135,0.0457649 
  136,0.0457565 
  137,0.0457482 
  138,0.04574 
  139,0.0457319 
  140,0.0457239 
  141,0.045716 
  142,0.0457082 
  143,0.0457004 
  144,0.0456927 
  145,0.0456852 
  146,0.0456777 
  147,0.0456702 
  148,0.0456629 
  149,0.0456556 
  150,0.0456485 
  151,0.0456413 
  152,0.0456343 
  153,0.0456274 
  154,0.0456205 
  155,0.0456137 
  156,0.0456069 
  157,0.0456003 
  158,0.0455937 
  159,0.0455871 
  160,0.0455807 
  161,0.0455743 
  162,0.0455679 
  163,0.0455617 
  164,0.0455555 
  165,0.0455493 
  166,0.0455433 
  167,0.0455373 
  168,0.0455313 
  169,0.0455254 
  170,0.0455196 
  171,0.0455138 
  172,0.0455081 
  173,0.0455025 
  174,0.0454969 
  175,0.0454913 
  176,0.0454859 
  177,0.0454804 
  178,0.0454751 
  179,0.0454697 
  180,0.0454645 
  181,0.0454593 
  182,0.0454541 
  183,0.045449 
  184,0.0454439 
  185,0.0454389 
  186,0.0454339 
  187,0.045429 
  188,0.0454242 
  189,0.0454194 
  190,0.0454146 
  191,0.0454099 
  192,0.0454052 
  193,0.0454006 
  194,0.045396 
  195,0.0453914 
  196,0.0453869 
  197,0.0453825 
  198,0.0453781 
  199,0.0453737 
  200,0.0453694 
  201,0.0453651 
  202,0.0453608 
  203,0.0453566 
  204,0.0453525 
  205,0.0453484 
  206,0.0453443 
  207,0.0453402 
  208,0.0453362 
  209,0.0453323 
  210,0.0453283 
  211,0.0453244 
  212,0.0453206 
  213,0.0453167 
  214,0.045313 
  215,0.0453092 
  216,0.0453055 
  217,0.0453018 
  218,0.0452982 
  219,0.0452946 
  220,0.045291 
  221,0.0452874 
  222,0.0452839 
  223,0.0452804 
  224,0.045277 
  225,0.0452736 
  226,0.0452702 
  227,0.0452668 
  228,0.0452635 
  229,0.0452602 
  230,0.045257 
  231,0.0452537 
  232,0.0452505 
  233,0.0452473 
  234,0.0452442 
  235,0.0452411 
  236,0.045238 
  237,0.0452349 
  238,0.0452319 
  239,0.0452289 
  240,0.0452259 
  241,0.045223 
  242,0.04522 
  243,0.0452171 
  244,0.0452143 
  245,0.0452114 
  246,0.0452086 
  247,0.0452058 
  248,0.045203 
  249,0.0452002 
  250,0.0451975 
  251,0.0451948 
  252,0.0451921 
  253,0.0451895 
  254,0.0451869 
  255,0.0451842 
  256,0.0451817 
  257,0.0451791 
  258,0.0451765 
  259,0.045174 
  260,0.0451715 
  261,0.045169 
  262,0.0451666 
  263,0.0451642 
  264,0.0451617 
  265,0.0451593 
  266,0.045157 
  267,0.0451546 
  268,0.0451523 
  269,0.04515 
  270,0.0451477 
  271,0.0451454 
  272,0.0451431 
  273,0.0451409 
  274,0.0451387 
  275,0.0451365 
  276,0.0451343 
  277,0.0451321 
  278,0.04513 
  279,0.0451279 
  280,0.0451257 
  281,0.0451237 
  282,0.0451216 
  283,0.0451195 
  284,0.0451175 
  285,0.0451154 
  286,0.0451134 
  287,0.0451114 
  288,0.0451095 
  289,0.0451075 
  290,0.0451056 
  291,0.0451036 
  292,0.0451017 
  293,0.0450998 
  294,0.0450979 
  295,0.045096 
  296,0.0450942 
  297,0.0450924 
  298,0.0450905 
  299,0.0450887 
  300,0.0450869 
  301,0.0450851 
  302,0.0450834 
  303,0.0450816 
  304,0.0450799 
  305,0.0450781 
  306,0.0450764 
  307,0.0450747 
  308,0.045073 
  309,0.0450713 
  310,0.0450697 
  311,0.045068 
  312,0.0450664 
  313,0.0450648 
  314,0.0450631 
  315,0.0450615 
  316,0.0450599 
  317,0.0450584 
  318,0.0450568 
  319,0.0450552 
  320,0.0450537 
  321,0.0450522 
  322,0.0450506 
  323,0.0450491 
  324,0.0450476 
  325,0.0450461 
  326,0.0450446 
  327,0.0450432 
  328,0.0450417 
  329,0.0450403 
  330,0.0450388 
  331,0.0450374 
  332,0.045036 
  333,0.0450346 
  334,0.0450332 
  335,0.0450318 
  336,0.0450304 
  337,0.0450291 
  338,0.0450277 
  339,0.0450263 
  340,0.045025 
  341,0.0450237 
  342,0.0450223 
  343,0.045021 
  344,0.0450197 
  345,0.0450184 
  346,0.0450171 
  347,0.0450159 
  348,0.0450146 
  349,0.0450133 
  350,0.0450121 
  351,0.0450108 
  352,0.0450096 
  353,0.0450084 
  354,0.0450072 
  355,0.0450059 
  356,0.0450047 
  357,0.0450035 
  358,0.0450024 
