0.65744,0.021171,0.013932,0.020527,0.6506,0.02043,0.0137,0.020421,0.65052,0.020418,0.013693,0.020417,0.65052,0.020417,0.013692,0.020417,0.65052,0.020417,0.013691,0.020414,0.65052,0.020431,0.013739,0.020537,0.6508,0.020427,0.013417,0.019616,0.64839,0.019065,0.011869,0.016931,0.64072,0.016472,0.010615,0.016076,0.6393,0.015984,0.010379,0.015985,0.6393,0.015977,0.01036,0.015946,0.63919,0.015937,0.010334,0.015914,0.63911,0.015907,0.010315,0.01589,0.63905,0.015884,0.010298,0.015867,0.63898,0.015861,0.010282,0.015845,0.63892,0.01584,0.010267,0.015827,0.63888,0.015823,0.010256,0.015812,0.63884,0.015815,0.010263,0.015864,0.64206,0.015784,0.010055,0.015227,0.62084,0.014575,0.0081774,0.0091739,0.3639,0.0084786,0.0063659,0.0075701,0.31709,0.0074684,0.0060786,0.0074373,0.31643,0.0074218,0.0060381,0.0073449,0.31253,0.007349,0.0060436,0.007379,0.30982,0.0081875,0.0073249,0.011689,0.33109
0.020115,0.012812,0.011589,0.012424,0.018407,0.012222,0.01133,0.012205,0.018332,0.012198,0.011315,0.012197,0.018329,0.012197,0.011314,0.012197,0.018329,0.012196,0.011314,0.012196,0.018331,0.012207,0.011332,0.012227,0.018359,0.012148,0.011181,0.01193,0.017844,0.011564,0.010528,0.011095,0.016497,0.010777,0.0098689,0.010683,0.01618,0.010623,0.0097411,0.010617,0.01616,0.010612,0.0097299,0.010606,0.01614,0.010599,0.0097154,0.010595,0.016125,0.010589,0.0097043,0.010586,0.016113,0.010581,0.0096949,0.010578,0.016101,0.010574,0.0096857,0.01057,0.01609,0.010567,0.0096776,0.010564,0.016082,0.010561,0.0096717,0.01056,0.016078,0.010567,0.0096845,0.010578,0.0161,0.010436,0.0093959,0.010085,0.015111,0.0092049,0.0075304,0.0073585,0.0087263,0.0065161,0.0057451,0.006194,0.0074046,0.0060716,0.0054743,0.0060485,0.0073297,0.006028,0.0054316,0.0060029,0.0072364,0.0060093,0.0054516,0.0060894,0.0075299,0.0069226,0.0070673,0.0088794,0.016214
0.012646,0.011185,0.010365,0.010801,0.011556,0.010592,0.0099435,0.010555,0.011447,0.010547,0.0099233,0.010546,0.011443,0.010546,0.0099226,0.010545,0.011443,0.010545,0.0099227,0.010546,0.011445,0.01055,0.0099299,0.010549,0.011437,0.010512,0.0098483,0.010442,0.01126,0.010281,0.0094989,0.010078,0.010865,0.0098993,0.0091467,0.0098291,0.010718,0.0097944,0.0090744,0.0097887,0.0107,0.0097856,0.0090675,0.0097816,0.010693,0.0097777,0.0090595,0.0097744,0.010687,0.0097714,0.0090534,0.009769,0.010683,0.0097664,0.0090481,0.0097641,0.010679,0.0097615,0.009043,0.0097592,0.010674,0.009757,0.0090386,0.0097553,0.010671,0.0097539,0.0090359,0.0097543,0.010674,0.0097645,0.0090556,0.0097751,0.01065,0.009595,0.0086546,0.0090652,0.0096095,0.0082191,0.0068066,0.0065554,0.0067088,0.0058216,0.0052136,0.005555,0.0061162,0.0054615,0.0049999,0.0054269,0.0060373,0.0054061,0.0049539,0.0053823,0.0059982,0.0053913,0.0049857,0.0055103,0.0063664,0.0062737,0.0066903,0.0085033,0.01181
0.018373,0.011756,0.010678,0.011435,0.016444,0.011186,0.010232,0.011161,0.016347,0.011152,0.010214,0.011151,0.016343,0.011151,0.010213,0.011151,0.016343,0.011151,0.010213,0.011151,0.016344,0.011154,0.010216,0.011153,0.016337,0.011129,0.010172,0.011089,0.016254,0.010983,0.0099902,0.01088,0.01608,0.010773,0.0098108,0.010738,0.016006,0.010717,0.0097726,0.010714,0.015995,0.010712,0.0097686,0.01071,0.015992,0.010708,0.0097645,0.010706,0.015989,0.010704,0.0097614,0.010703,0.015987,0.010702,0.0097587,0.0107,0.015985,0.010699,0.0097561,0.010698,0.015983,0.010697,0.0097538,0.010696,0.015982,0.010695,0.009753,0.010696,0.015986,0.010712,0.0097878,0.010747,0.016112,0.010495,0.0092344,0.0097777,0.013479,0.0087901,0.0071331,0.0071092,0.0077693,0.0063266,0.0055704,0.0061613,0.0073102,0.0060853,0.0054131,0.0060453,0.0071664,0.0060206,0.0053599,0.0059954,0.0070819,0.0060025,0.0053835,0.0060953,0.0074079,0.0068679,0.0069953,0.0088488,0.015436
0.63732,0.01728,0.011268,0.016347,0.62987,0.016165,0.010873,0.016141,0.62975,0.016134,0.010858,0.016133,0.62975,0.016133,0.010857,0.016133,0.62975,0.016133,0.010857,0.016133,0.62975,0.016134,0.010858,0.016133,0.62974,0.016123,0.010839,0.016108,0.6297,0.016068,0.010761,0.016035,0.62961,0.015995,0.010685,0.015982,0.62957,0.015973,0.010668,0.015972,0.62957,0.015971,0.010667,0.01597,0.62956,0.015969,0.010665,0.015969,0.62956,0.015968,0.010664,0.015968,0.62956,0.015967,0.010662,0.015967,0.62956,0.015966,0.010661,0.015966,0.62956,0.015965,0.01066,0.015965,0.62956,0.015965,0.01066,0.015966,0.62955,0.015983,0.010707,0.016159,0.63934,0.015899,0.01002,0.013682,0.54033,0.012789,0.0075683,0.0082082,0.31976,0.0074405,0.0061384,0.0073101,0.3183,0.0072647,0.0060267,0.0071569,0.31355,0.0071352,0.0059684,0.0070621,0.31015,0.0070668,0.0059787,0.0071062,0.3074,0.0078602,0.0072336,0.010979,0.32497
0.018123,0.011347,0.010277,0.010986,0.0161,0.010722,0.0097898,0.010694,0.015995,0.010685,0.0097699,0.010684,0.015991,0.010684,0.0097693,0.010684,0.015991,0.010684,0.0097693,0.010684,0.015991,0.010684,0.0097694,0.010683,0.015989,0.010679,0.0097612,0.010675,0.015976,0.010659,0.0097302,0.010651,0.015953,0.010635,0.0097001,0.01063,0.015941,0.010627,0.0096927,0.010626,0.015938,0.010626,0.0096918,0.010625,0.015938,0.010625,0.0096911,0.010625,0.015937,0.010625,0.0096906,0.010624,0.015937,0.010624,0.0096901,0.010624,0.015937,0.010624,0.0096897,0.010624,0.015936,0.010624,0.0096893,0.010623,0.015936,0.010624,0.0096902,0.010626,0.015943,0.010645,0.0097279,0.010674,0.016035,0.010314,0.0089796,0.0093957,0.013126,0.0083694,0.0068092,0.0068202,0.0075774,0.0061481,0.0054461,0.0060629,0.0072608,0.0060234,0.0053562,0.0059835,0.0071263,0.0059579,0.0053018,0.0059332,0.0070418,0.0059394,0.0053229,0.0060253,0.0073419,0.0067524,0.0068606,0.0086653,0.01525
0.011987,0.010532,0.0095162,0.0099876,0.010746,0.0097379,0.0089927,0.0096948,0.010618,0.0096856,0.0089694,0.0096842,0.010614,0.0096839,0.0089686,0.0096839,0.010614,0.0096839,0.0089686,0.0096839,0.010614,0.0096839,0.0089686,0.0096835,0.010613,0.0096815,0.0089647,0.0096787,0.010607,0.0096713,0.0089513,0.0096662,0.010596,0.0096591,0.0089384,0.0096564,0.01059,0.0096547,0.008935,0.0096542,0.010589,0.009654,0.0089345,0.0096538,0.010589,0.0096537,0.0089342,0.0096536,0.010589,0.0096535,0.008934,0.0096534,0.010589,0.0096533,0.0089338,0.0096532,0.010588,0.0096531,0.0089336,0.009653,0.010588,0.0096529,0.0089334,0.009653,0.010588,0.0096535,0.0089348,0.0096562,0.010596,0.009672,0.008964,0.0096774,0.010519,0.0092984,0.0081301,0.0082644,0.0086497,0.0073411,0.0061223,0.0060176,0.0062985,0.0054806,0.0049652,0.0053937,0.0060299,0.0053638,0.0048924,0.0053265,0.0059613,0.0053035,0.0048422,0.005281,0.0059235,0.005289,0.0048714,0.0054008,0.0062696,0.0060913,0.0064515,0.0082305,0.011312
0.017911,0.01124,0.010156,0.010876,0.015873,0.010609,0.0096559,0.01058,0.015765,0.010571,0.0096355,0.010569,0.015761,0.010569,0.0096348,0.010569,0.015761,0.010569,0.0096348,0.010569,0.015761,0.010569,0.0096348,0.010569,0.015761,0.010568,0.009633,0.010566,0.015758,0.010563,0.0096271,0.01056,0.015753,0.010557,0.0096214,0.010556,0.01575,0.010555,0.0096198,0.010555,0.01575,0.010554,0.0096195,0.010554,0.015749,0.010554,0.0096194,0.010554,0.015749,0.010554,0.0096193,0.010554,0.015749,0.010554,0.0096192,0.010554,0.015749,0.010554,0.0096191,0.010554,0.015749,0.010554,0.0096191,0.010554,0.015749,0.010555,0.0096204,0.010556,0.015756,0.010574,0.0096566,0.010604,0.015849,0.010129,0.0086317,0.0088673,0.011396,0.0078411,0.0064611,0.0066076,0.0073551,0.0060747,0.005391,0.0060322,0.0072291,0.0060086,0.0053387,0.0059698,0.0070995,0.0059446,0.0052855,0.005921,0.0070198,0.0059269,0.0053061,0.0060115,0.0073141,0.0067269,0.0068236,0.0086348,0.01515
0.62882,0.016912,0.010966,0.015957,0.62131,0.015766,0.010549,0.015739,0.62118,0.015732,0.010533,0.015731,0.62118,0.015731,0.010532,0.015731,0.62118,0.015731,0.010532,0.015731,0.62118,0.015731,0.010532,0.015731,0.62118,0.015731,0.010532,0.01573,0.62118,0.015729,0.010529,0.015728,0.62118,0.015727,0.010527,0.015726,0.62118,0.015726,0.010526,0.015726,0.62118,0.015726,0.010526,0.015725,0.62118,0.015726,0.010526,0.015725,0.62118,0.015726,0.010526,0.015725,0.62118,0.015725,0.010526,0.015725,0.62118,0.015725,0.010526,0.015725,0.62118,0.015725,0.010526,0.015726,0.62118,0.015726,0.010527,0.015727,0.62116,0.015739,0.010566,0.015931,0.63306,0.015479,0.0093668,0.011667,0.45921,0.010777,0.0069485,0.0076815,0.31182,0.0071732,0.0060197,0.0072281,0.31733,0.0072131,0.0059841,0.0071073,0.31253,0.0070861,0.0059276,0.0070179,0.30938,0.007022,0.0059365,0.0070558,0.30655,0.0077811,0.0071447,0.010856,0.32402
0.017864,0.011177,0.010095,0.010809,0.015816,0.01054,0.0095922,0.010511,0.015708,0.010502,0.0095717,0.010501,0.015704,0.0105,0.009571,0.0105,0.015704,0.0105,0.009571,0.0105,0.015704,0.0105,0.0095709,0.0105,0.015704,0.0105,0.0095706,0.0105,0.015703,0.010499,0.0095697,0.010499,0.015702,0.010499,0.0095688,0.010498,0.015702,0.010498,0.0095685,0.010498,0.015702,0.010498,0.0095685,0.010498,0.015702,0.010498,0.0095685,0.010498,0.015702,0.010498,0.0095685,0.010498,0.015702,0.010498,0.0095685,0.010498,0.015702,0.010498,0.0095685,0.010498,0.015702,0.010498,0.0095686,0.010499,0.015703,0.0105,0.0095711,0.010501,0.015704,0.010503,0.0095751,0.010492,0.015717,0.009907,0.0083522,0.0084803,0.011047,0.0074768,0.0062233,0.0064534,0.0072774,0.0060328,0.0053663,0.006014,0.0072178,0.0059979,0.0053298,0.005961,0.0070925,0.0059366,0.0052782,0.0059135,0.0070136,0.0059192,0.0052985,0.0060026,0.0073044,0.0067114,0.0068043,0.008608,0.015116
