1.67428,-1.67428,1.67428,1.67428,
1.67428,-1.67428,1.67428,1.67428,
-0.144125,0,4.94066e-324,6.9387e-310,
-0.135773,0,6.9387e-310,6.9387e-310,
0,0,6.9531e-310,4.65043e-310,
-0.715857,0.84818,4.65043e-310,6.9387e-310,
-0.230891,6.9531e-310,1.4822e-323,6.9387e-310,
0.179666,6.9387e-310,4.65043e-310,6.9387e-310,
0,6.9531e-310,0,6.9387e-310,
0,6.9387e-310,1.95597e-19,4.65043e-310,
