0.828122,-1.90416,0.0860615,0.500792,
1.98811,-4.42423,0.642032,1.37692,
4.65043e-310,6.9531e-310,4.65043e-310,0,
6.9387e-310,6.9387e-310,2.51973e-322,0,
6.9531e-310,6.9531e-310,2.51973e-322,0,
0,4.65043e-310,0,6.9387e-310,
6.9531e-310,6.9531e-310,6.9387e-310,0,
6.9387e-310,4.65043e-310,0,0,
6.9531e-310,1.67428,4.65043e-310,0,
6.9387e-310,2.01407e-314,0,0,
