# optimizing x_k vector 
-0.00492001,-0.00864983,-0.00196457,-0.00428391,-0.0172815,-0.00872231,-0.0136709,-0.000745773,-0.0199928,-0.0121336,-0.0188828,-0.00158215,-0.0197382,-0.019001,-0.00235558,-0.00291061,-0.00212765,-0.00354671,-0.00625801,-0.0196104,-0.0149717,-0.00625801,-0.0116425,-0.007658,-8.10623e-05,-0.00501156,0,-0.018837,-0.0169725,-0.00732136,-0.0141439,-0.00140953,-0.0159807,-0.0161085,-0.00569344,-0.0127888,-0.00435638,-0.0193739,-0.0135345,-0.00387478,-0.0110235,-0.0119429,-0.00546646,-0.0102873,-0.0104694,-0.00783157,-0.0132065,-0.0125971,-0.0113783,-0.019474,-0.0117331,-0.00587559,-0.00524807,-0.00290108,-0.0135431,-0.00533009,-0.00792217,-0.0135527,-0.00368309,-0.00442028,-0.00039959,-0.0178366,-0.00582981,-0.0163813
-0.00109005,-0.011405,-0.0078125,-0.00965881,-0.0277958,-0.0198097,-0.0197916,-0.00548458,-0.0365019,-0.0203924,-0.0322256,0.00309372,-0.0350828,-0.0331907,-0.00282764,-0.00255585,0.00152969,-0.00644779,-0.0115328,-0.0338993,-0.0206833,-0.00942326,-0.0226841,-0.0124149,0.000983238,-0.0105686,0.000418663,-0.035491,-0.0291882,-0.0110865,-0.0251312,-0.0035553,-0.0311527,-0.0292788,-0.00797558,-0.0194464,-0.00558376,-0.0364923,-0.0273962,-0.00734901,-0.0151796,-0.021348,-0.00984097,-0.016263,-0.0189648,-0.0114965,-0.0224752,-0.020092,-0.0227661,-0.0316076,-0.0227385,-0.00575733,-0.0104141,-0.00387383,-0.0221109,-0.00917721,-0.0131063,-0.018919,-0.010004,-0.0089674,-0.00199127,-0.0295515,-0.0106773,-0.0285053
0.00329494,-0.0122414,-0.0138788,-0.0142698,-0.0353994,-0.0292692,-0.0234385,-0.00871277,-0.0496359,-0.0273781,-0.0436316,0.00849724,-0.0479078,-0.0451603,-0.00168133,-0.000681877,0.00696087,-0.00751114,-0.0150347,-0.0462513,-0.0234938,-0.0108147,-0.0326347,-0.0168076,0.0031395,-0.0152254,0.0027113,-0.0497437,-0.0390663,-0.013114,-0.0359917,-0.0057106,-0.0450058,-0.0398388,-0.00852108,-0.0247669,-0.00636578,-0.0522823,-0.0396843,-0.00937653,-0.0170708,-0.0301161,-0.0119057,-0.0205193,-0.0258865,-0.013588,-0.0299149,-0.0256224,-0.0313253,-0.0420771,-0.0326071,-0.0045929,-0.0142612,-0.0034914,-0.0289593,-0.0124788,-0.0164347,-0.0223475,-0.0154791,-0.0113497,-0.00206375,-0.039175,-0.0146065,-0.0396471
0.00760651,-0.011713,-0.0196085,-0.018363,-0.0413027,-0.0371733,-0.0254393,-0.0105314,-0.0607872,-0.0331173,-0.0536642,0.014492,-0.0588408,-0.0555201,0.00042057,0.00222969,0.0133009,-0.00733757,-0.0175629,-0.0571566,-0.0246029,-0.011096,-0.0415754,-0.0206642,0.0057869,-0.0187082,0.00627708,-0.0624504,-0.0473156,-0.0138416,-0.0462875,-0.00770187,-0.0577669,-0.0487795,-0.00813866,-0.0292778,-0.00687504,-0.0668077,-0.0503349,-0.0102673,-0.0176249,-0.0380659,-0.0121508,-0.0235481,-0.0316715,-0.0143156,-0.0358992,-0.0301151,-0.0379009,-0.0511999,-0.0413656,-0.00255489,-0.016799,-0.00226307,-0.034771,-0.0152159,-0.0182714,-0.0246849,-0.0201721,-0.0122404,-0.000853539,-0.0475883,-0.0177259,-0.0499792
0.0116911,-0.0102205,-0.0250206,-0.0220461,-0.0459957,-0.0439034,-0.0263033,-0.011322,-0.0704556,-0.0378561,-0.0625048,0.0210056,-0.0683823,-0.0647154,0.00310421,0.0057869,0.0202141,-0.00639153,-0.0194273,-0.0668526,-0.0246935,-0.0106859,-0.0497065,-0.024066,0.00877094,-0.0211,0.0108624,-0.0740385,-0.0543919,-0.0135412,-0.0560102,-0.00939369,-0.0695457,-0.0565739,-0.00715542,-0.0333252,-0.00709248,-0.0802603,-0.0596218,-0.0101213,-0.0172968,-0.0452423,-0.0110407,-0.0257759,-0.0367098,-0.0140972,-0.0409107,-0.0339346,-0.0430212,-0.059186,-0.0490694,0.000292778,-0.018445,-0.000370979,-0.0398006,-0.0174074,-0.0189991,-0.0264854,-0.0241556,-0.0120945,0.0012846,-0.055047,-0.0200357,-0.0597019
0.0154572,-0.00810051,-0.0301046,-0.0254478,-0.0497971,-0.0497246,-0.0263577,-0.0112581,-0.0791779,-0.0417128,-0.0703363,0.0278921,-0.0768232,-0.0730743,0.00615215,0.00980759,0.0274553,-0.00492668,-0.0208092,-0.0756207,-0.0240927,-0.00973034,-0.0571012,-0.0270672,0.0118456,-0.0225,0.0161114,-0.0849257,-0.0604677,-0.0124493,-0.0650425,-0.0109034,-0.0806332,-0.0635958,-0.00586319,-0.0371265,-0.00702858,-0.0927124,-0.0678082,-0.00915623,-0.016305,-0.0517368,-0.00893021,-0.0274582,-0.0412121,-0.0129776,-0.045167,-0.0373907,-0.0470591,-0.0661526,-0.0559549,0.00381374,-0.0193357,0.00200367,-0.0443211,-0.019208,-0.0188894,-0.0280132,-0.0275478,-0.0113478,0.00408649,-0.0618505,-0.0216455,-0.0688066
0.0188227,-0.00556183,-0.0348978,-0.028595,-0.052907,-0.0547447,-0.0258846,-0.010603,-0.0871458,-0.04496,-0.0772667,0.0350962,-0.084363,-0.0808325,0.00936317,0.0140743,0.0348234,-0.00317955,-0.0218096,-0.0835514,-0.0230551,-0.00846577,-0.0639229,-0.0298595,0.0149021,-0.0231457,0.0219421,-0.0953217,-0.0658798,-0.010766,-0.0735741,-0.0122671,-0.0910568,-0.0699444,-0.00450706,-0.0407648,-0.00675488,-0.104437,-0.0750303,-0.00754547,-0.0148678,-0.0576124,-0.00605583,-0.0286493,-0.0453415,-0.0111666,-0.0488958,-0.0404921,-0.0502968,-0.0722647,-0.0621128,0.00780773,-0.0197086,0.00482368,-0.0485506,-0.0206814,-0.018198,-0.0295134,-0.0304127,-0.0100832,0.00741577,-0.0681353,-0.0225458,-0.077529
0.0218611,-0.00280571,-0.0395184,-0.0315418,-0.0556078,-0.0591917,-0.0249834,-0.00941086,-0.0944948,-0.0476704,-0.0833969,0.0425282,-0.0911751,-0.0881453,0.0126657,0.0185413,0.0421915,-0.00127792,-0.0225277,-0.0907545,-0.0217447,-0.00694656,-0.070199,-0.0324421,0.0179224,-0.0231085,0.0281916,-0.105345,-0.0706816,-0.008564,-0.081605,-0.013567,-0.100925,-0.0758743,-0.00320625,-0.0442934,-0.00623608,-0.115397,-0.0814877,-0.00534344,-0.0130301,-0.062851,-0.00265312,-0.0295219,-0.0491982,-0.00881004,-0.0522604,-0.0433388,-0.0529795,-0.0775766,-0.0676432,0.0121832,-0.0195904,0.008008,-0.0524616,-0.0219183,-0.0170698,-0.0309591,-0.0328226,-0.00860023,0.0110273,-0.0740108,-0.0228271,-0.0859241
0.0245543,0.00018692,-0.0440655,-0.0342884,-0.0578718,-0.0631571,-0.023819,-0.00780964,-0.101316,-0.0499525,-0.0887995,0.0500689,-0.0974598,-0.0951214,0.0160866,0.0230808,0.049614,0.000659943,-0.0229998,-0.097312,-0.0201979,-0.00524521,-0.0761108,-0.0349159,0.0208426,-0.0225077,0.03475,-0.115123,-0.0750113,-0.00598907,-0.0891361,-0.0147858,-0.110321,-0.0814953,-0.00196838,-0.0477133,-0.0056076,-0.125749,-0.0873175,-0.0026598,-0.0108919,-0.0676985,0.0011673,-0.0301495,-0.0527811,-0.00599003,-0.0553617,-0.0459852,-0.0551805,-0.0822153,-0.0726185,0.0168409,-0.0192261,0.0115557,-0.0562363,-0.0230188,-0.0155687,-0.0324507,-0.034914,-0.00690746,0.0148849,-0.0794678,-0.0225906,-0.0940466
0.0269747,0.00319862,-0.0484581,-0.0369253,-0.0598364,-0.0667858,-0.0224543,-0.00588036,-0.107765,-0.0519257,-0.0935926,0.0576916,-0.103299,-0.101789,0.0195522,0.0276384,0.0570183,0.00258923,-0.0232449,-0.103396,-0.0185242,-0.00347996,-0.0816317,-0.0372171,0.0236721,-0.0214157,0.0415726,-0.124746,-0.0790405,-0.00310516,-0.096385,-0.0160131,-0.119289,-0.0868158,-0.000876427,-0.0511694,-0.00482464,-0.135545,-0.0925655,0.000460625,-0.00849056,-0.0721369,0.00528812,-0.0305405,-0.0561552,-0.00276947,-0.0582266,-0.0484314,-0.0570269,-0.0862713,-0.0771389,0.0217714,-0.0186253,0.0153856,-0.0598192,-0.0239639,-0.0137949,-0.0340872,-0.0367603,-0.00516033,0.0189333,-0.0846701,-0.0218077,-0.101933
